timestamp,open,high,low,close,volume
2024-01-01T00:00:00Z,42324.8,42842.9,42271.5,42384.1,11497.162
2024-01-01T04:00:00Z,42384.1,42533.0,42211.2,42531.7,6040.87
2024-01-01T08:00:00Z,42531.7,42809.6,42492.7,42735.1,7555.517
2024-01-01T12:00:00Z,42735.1,42890.0,42605.4,42825.1,7622.312
2024-01-01T16:00:00Z,42825.1,43604.0,42707.1,43570.1,17445.176
2024-01-01T20:00:00Z,43570.1,44284.9,43421.8,44235.5,28962.402
2024-01-02T00:00:00Z,44235.5,45578.9,44208.7,45434.1,51916.359
2024-01-02T04:00:00Z,45434.1,45792.8,45160.0,45500.0,18860.313
2024-01-02T08:00:00Z,45500.0,45946.5,45242.3,45495.9,28366.192
2024-01-02T12:00:00Z,45495.9,45864.3,44868.2,45230.3,35839.072
2024-01-02T16:00:00Z,45230.3,45455.0,44795.7,45088.6,23370.701
2024-01-02T20:00:00Z,45088.6,45369.9,44633.0,44989.0,22177.446
2024-01-03T00:00:00Z,44989.0,45476.0,44909.8,45309.2,10202.531
2024-01-03T04:00:00Z,45309.2,45426.3,44971.0,45044.0,9735.544
2024-01-03T08:00:00Z,45044.0,45567.8,43434.7,43736.2,55357.569
2024-01-03T12:00:00Z,43736.2,43749.9,40210.0,43011.3,157381.823
2024-01-03T16:00:00Z,43011.3,43615.5,41728.4,42616.6,60779.989
2024-01-03T20:00:00Z,42616.6,42995.0,42535.2,42871.9,14760.097
2024-01-04T00:00:00Z,42871.9,43270.0,42637.0,43141.4,13765.715
2024-01-04T04:00:00Z,43141.4,43317.1,42773.0,42795.3,16254.887
2024-01-04T08:00:00Z,42795.3,43268.9,42677.4,43205.0,16389.839
2024-01-04T12:00:00Z,43205.0,44390.0,43121.4,44089.9,43344.208
2024-01-04T16:00:00Z,44089.9,44477.9,43806.1,43962.8,32424.294
2024-01-04T20:00:00Z,43962.8,44875.5,43910.1,44156.3,42499.03
2024-01-05T00:00:00Z,44156.3,44293.0,42181.0,43472.0,51159.327
2024-01-05T04:00:00Z,43472.0,43950.0,43163.4,43793.8,17549.283
2024-01-05T08:00:00Z,43793.8,44391.2,43465.7,43786.0,28438.331
2024-01-05T12:00:00Z,43786.0,44300.0,42972.2,43516.1,43540.642
2024-01-05T16:00:00Z,43516.1,43836.3,43076.0,43612.3,22756.083
2024-01-05T20:00:00Z,43612.3,44436.4,43569.3,44156.8,30912.936
2024-01-06T00:00:00Z,44156.8,44229.4,43814.2,43934.0,8577.622
2024-01-06T04:00:00Z,43934.0,43977.5,43400.7,43671.1,12011.731
2024-01-06T08:00:00Z,43671.1,43789.9,43574.1,43683.6,6287.674
2024-01-06T12:00:00Z,43683.6,43935.5,43525.5,43872.1,9289.351
2024-01-06T16:00:00Z,43872.1,44168.6,43832.6,43914.0,9138.518
2024-01-06T20:00:00Z,43914.0,43992.5,43548.5,43972.4,9017.194
2024-01-07T00:00:00Z,43972.4,44285.0,43840.8,43944.7,10465.419
2024-01-07T04:00:00Z,43944.7,44112.8,43850.8,44092.0,5740.72
2024-01-07T08:00:00Z,44092.0,44182.5,43885.6,44076.9,6998.088
2024-01-07T12:00:00Z,44076.9,44509.6,43935.0,44061.0,19812.722
2024-01-07T16:00:00Z,44061.0,44272.9,43639.6,44249.9,14387.648
2024-01-07T20:00:00Z,44249.9,44280.0,43577.0,43936.2,16256.299
2024-01-08T00:00:00Z,43936.2,43997.7,43136.9,43527.7,21240.832
2024-01-08T04:00:00Z,43527.7,44444.0,43446.5,43979.0,25057.833
2024-01-08T08:00:00Z,43979.0,44749.3,43640.1,44653.9,24630.729
2024-01-08T12:00:00Z,44653.9,45413.0,44296.1,44975.3,61701.283
2024-01-08T16:00:00Z,44975.3,47318.3,44791.0,47005.9,75116.526
2024-01-08T20:00:00Z,47005.9,47238.3,46666.6,46972.8,20875.229
2024-01-09T00:00:00Z,46972.8,47164.0,46261.0,46949.2,27105.91
2024-01-09T04:00:00Z,46949.2,46966.8,46624.0,46855.0,10675.433
2024-01-09T08:00:00Z,46855.0,46900.0,46411.8,46643.9,13993.427
2024-01-09T12:00:00Z,46643.9,47080.0,45500.0,46875.0,64021.837
2024-01-09T16:00:00Z,46875.0,46985.0,46500.0,46882.1,16230.46
2024-01-09T20:00:00Z,46882.1,48083.4,44750.0,46128.0,105966.35
2024-01-10T00:00:00Z,46128.0,46259.9,45633.3,46129.1,17155.578
2024-01-10T04:00:00Z,46129.1,46197.5,45738.5,45773.6,9160.913
2024-01-10T08:00:00Z,45773.6,45877.9,44881.0,45544.0,26562.792
2024-01-10T12:00:00Z,45544.0,45689.4,44301.0,45578.4,74180.031
2024-01-10T16:00:00Z,45578.4,46777.0,45182.7,46506.2,60568.805
2024-01-10T20:00:00Z,46506.2,47732.0,44727.6,46659.9,134852.592
2024-01-11T00:00:00Z,46659.9,46764.7,46171.0,46508.8,22423.311
2024-01-11T04:00:00Z,46508.8,46520.0,45620.0,46113.2,21141.471
2024-01-11T08:00:00Z,46113.2,47183.4,46067.1,47067.1,23690.256
