timestamp,open,high,low,close,volume
2025-07-01T00:00:00Z,107081.2,107394.9,106957.7,107319.3,1679.596
2025-07-01T01:00:00Z,107319.3,107484.8,107110.4,107166.2,1203.538
2025-07-01T02:00:00Z,107166.2,107365.0,107038.0,107046.2,987.698
2025-07-01T03:00:00Z,107046.2,107171.6,107016.6,107150.5,723.797
2025-07-01T04:00:00Z,107150.5,107158.3,106802.0,106826.2,1924.271
2025-07-01T05:00:00Z,106826.2,106908.2,106669.5,106883.0,3085.28
2025-07-01T06:00:00Z,106883.0,106883.1,106690.7,106835.7,1376.343
2025-07-01T07:00:00Z,106835.7,107126.0,106546.0,107119.9,3472.461
2025-07-01T08:00:00Z,107119.9,107119.9,106613.7,106656.9,2091.939
2025-07-01T09:00:00Z,106656.9,106730.8,106436.7,106491.1,2086.795
2025-07-01T10:00:00Z,106491.1,106577.8,106244.0,106434.9,3341.894
2025-07-01T11:00:00Z,106434.9,106574.8,106233.7,106553.8,2024.449
2025-07-01T12:00:00Z,106553.8,106662.2,106299.4,106363.0,1813.605
2025-07-01T13:00:00Z,106363.0,106846.4,106245.0,106766.9,5006.622
2025-07-01T14:00:00Z,106766.9,107139.9,105666.7,105872.2,12476.734
2025-07-01T15:00:00Z,105872.2,106150.0,105550.0,105909.6,5416.753
2025-07-01T16:00:00Z,105909.6,106239.1,105779.2,106033.4,2942.189
2025-07-01T17:00:00Z,106033.4,106250.0,105840.4,106200.0,2195.721
2025-07-01T18:00:00Z,106200.0,106221.2,105620.0,105688.8,2710.483
2025-07-01T19:00:00Z,105688.8,105750.0,105335.0,105342.3,5307.832
2025-07-01T20:00:00Z,105342.3,105960.0,105180.3,105865.7,3359.463
2025-07-01T21:00:00Z,105865.7,106065.0,105690.3,105749.9,1485.749
2025-07-01T22:00:00Z,105749.9,105863.3,105559.6,105584.6,1458.508
2025-07-01T23:00:00Z,105584.6,105656.0,105310.4,105634.8,1562.476
2025-07-02T00:00:00Z,105634.8,105737.3,105319.0,105340.0,1052.98
2025-07-02T01:00:00Z,105340.0,105750.0,105058.6,105668.5,3778.983
2025-07-02T02:00:00Z,105668.5,105880.0,105483.4,105857.4,1323.313
2025-07-02T03:00:00Z,105857.4,106178.6,105822.3,106148.6,2063.764
2025-07-02T04:00:00Z,106148.6,106338.1,106082.2,106338.0,1924.194
2025-07-02T05:00:00Z,106338.0,106625.0,106249.8,106590.8,2774.054
2025-07-02T06:00:00Z,106590.8,106966.0,106583.2,106965.9,3516.549
2025-07-02T07:00:00Z,106965.9,107145.0,106791.3,107040.9,3905.08
2025-07-02T08:00:00Z,107040.9,107720.6,107040.9,107688.1,6236.186
2025-07-02T09:00:00Z,107688.1,107756.7,107471.4,107594.0,2473.467
2025-07-02T10:00:00Z,107594.0,107795.0,107556.6,107786.1,1658.728
